SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/3 18:00,TS,25.6,146.6, ,1006,tokyo,main,1219,1195,_O_____________, , , , , , , , ,-5, , , , , , , , , , , , , , , , ,25.6,146.6,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/3 21:00,TS,25.8,146.3, , , ,main,1185,1170,_P_____________, , , , , , , , ,-5, , , , , , , , , , , , , , , , ,25.8,146.3,2, ,1007,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,290
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 0:00,TS,25.8,146, ,1008,tokyo,main,1170,1161,_O_____________, , , , , , , , ,-5, , , , , , , , , , , , , , , , ,25.8,146,2, ,1008,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,265
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 3:00,TS,25.7,145.7, , , ,main,1166,1162,_P_____________, , , , , , , , ,-5, , , , , , , , , , , , , , , , ,25.7,145.7,2, ,1007,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,240
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 6:00,MX,25.5,145.4, ,1006,tokyo,main,1173,1167,OO_____________,jtwc_wp,WP142022,25.4,145.6, ,DB,15,1010,-3, , , , , , , , , , , , ,1010,150, , ,25.5,145.3,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,245
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 9:00,MX,25.4,145, , , ,main,1167,1162,PP_____________, ,WP142022,25.3,145.1, ,DB,15,1009,-3, , , , , , , , , , , , ,1010,150, , ,25.4,144.9,2, ,1006,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,250
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 12:00,MX,25.3,144.6, ,1006,tokyo,main,1162,1161,OO_____________,jtwc_wp,WP142022,25.2,144.7, ,DB,15,1008,-3, , , , , , , , , , , , ,1010,150, , ,25.3,144.5,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,250
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 15:00,MX,25.1,144.1, , , ,main,1165,1162,PP_____________, ,WP142022,25.1,144.4, ,DB,15,1008,-3, , , , , , , , , , , , ,1010,150, , ,25.1,143.9,2, ,1006,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,250
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 18:00,MX,24.9,143.5, ,1006,tokyo,main,1171,1165,OO_____________,jtwc_wp,WP142022,25,143.9, ,DB,15,1007,-3, , , , , , , , , , , , ,1009,150, , ,24.8,143.2,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,250
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/4 21:00,MX,24.7,142.8, , , ,main,1170,1161,PP_____________, ,WP142022,24.8,143.1, ,DB,15,1007,-3, , , , , , , , , , , , ,1009,155, , ,24.6,142.5,2, ,1006,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,255
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 0:00,MX,24.5,142, ,1006,tokyo,main,1161,1133,OO_____________,jtwc_wp,WP142022,24.6,142.2, ,DB,15,1007,-3, , , , , , , , , , , , ,1009,160,35, ,24.4,141.7,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,260
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 3:00,MX,24.4,141.1, , , ,main,1128,1109,PP_____________, ,WP142022,24.5,141.3, ,DB,18,1008,-3, , , , , , , , , , , , ,1009,160,35, ,24.2,141,2, ,1005,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,260
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 6:00,MX,24.3,140.4, ,1004,tokyo,main,1109,1101,OO_____________,jtwc_wp,WP142022,24.4,140.5, ,DB,20,1008,-3, , , , , , , , , , , , ,1008,160,35, ,24.1,140.3,2, ,1004,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,260
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 9:00,MX,24.2,139.8, , , ,main,1097,1092,PP_____________, ,WP142022,24.3,139.9, ,DB,23,1009,-3, , , , , , , , , , , , ,1008,160,48, ,24.1,139.8,2, ,1005,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,260
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 12:00,TS,24.1,139.3, ,1006,tokyo,main,1092,1086,OO_____________,jtwc_wp,WP142022,24.1,139.3, ,TD,25,1009,-1, , , , , , , , , , , , ,1008,160,60, ,24,139.3,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,260
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 15:00,TS,23.9,138.6, , , ,main,1094,1071,PP_____________, ,WP142022,24,138.6, ,TD,28,1007,-1, , , , , , , , , , , , ,1008,150,48, ,23.8,138.6,2, ,1005,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,255
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 18:00,TS,23.7,137.9, ,1004,tokyo,main,1071,1071,OO_____________,jtwc_wp,WP142022,23.8,137.9, ,TD,30,1004,-1, , , , , , , , , , , , ,1008,140,35, ,23.5,137.9,2, ,1004,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,230
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/5 21:00,TS,23.2,137.6, , , ,main,1100,1100,PP_____________, ,WP142022,23.2,137.5, ,TD,30,1004,-1, , , , , , , , , , , , ,1008,140,35, ,23.1,137.6,2, ,1005,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,205
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 0:00,TS,22.6,137.4, ,1006,tokyo,main,1147,1147,OO_____________,jtwc_wp,WP142022,22.5,137.3, ,TD,30,1004,-1, , , , , , , , , , , , ,1008,140,35, ,22.6,137.4,2, ,1006,0, , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,200
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 3:00,TS,22.1,137.1, , , ,main,1179,1179,PP_____________, ,WP142022,22,137.1, ,TD,30,1004,-1, , , , , , , , , , , , ,1008,138,35, ,22.1,137.1,2, ,1005,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,205
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 6:00,TS,21.5,136.8, ,1004,tokyo,main,1222,1222,OOOO___________,jtwc_wp,WP142022,21.5,136.9, ,TD,30,1004,-1, , , , , , , , , , , , ,1008,135,35, ,21.4,136.8,2, ,1004,0, , ,0, , ,0,21.5,136.7,1,25,1002,21.5,136.9,TD,25,1002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,195
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 9:00,TS,20.5,136.7, , , ,main,1317,1317,PPPP___________, ,WP142022,20.6,136.7, ,TD,30,1005,-1, , , , , , , , , , , , ,1008,143,28, ,20.5,136.6,2, ,1005,0, , ,0, , , ,20.6,136.6,1,27,1001,20.4,136.7,TD,28,1001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,190
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 12:00,TS,19.6,136.5, ,1006,tokyo,main,1399,1378,OOOO___________,jtwc_wp,WP142022,19.7,136.5, ,TD,30,1005,-1, , , , , , , , , , , , ,1007,150,20, ,19.6,136.5,2, ,1006,0, , ,0, , ,0,19.7,136.5,1,29,1000,19.5,136.5,TD,30,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,190
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 15:00,TS,18.9,136.3, , , ,main,1378,1335,PPPP___________, ,WP142022,18.9,136.4, ,TD,30,1005,-1, , , , , , , , , , , , ,1007,155,25, ,18.8,136.2,2, ,1005,0, , ,0, , , ,18.9,136.4,1,29,1000,18.9,136.4,TD,30,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,195
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 18:00,TS,18.3,136.2, ,1004,tokyo,main,1335,1290,OOOO___________,jtwc_wp,WP142022,18.2,136.2, ,TD,30,1005,-1, , , , , , , , , , , , ,1007,160,30, ,18.2,136,2, ,1004,0, , ,0, , ,0,18.3,136.2,1,29,1000,18.5,136.2,TD,30,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,200
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/6 21:00,TS,17.7,135.9, , , ,main,1275,1236,PPPP___________, ,WP142022,17.6,136, ,TD,33,1004,-1, , , , , , , , , , , , ,1007,151,33, ,17.6,135.8,2, ,1004,0, , ,0, , , ,17.8,136,1,29,1000,18,136,TD,30,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,205
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 0:00,TS,17.3,135.7, ,1004,tokyo,main,1236,1207,OOOO___________,jtwc_wp,WP142022,17.2,135.8, ,TS,35,1002,0,30,30,30,30, , , , , , , , ,1007,142,35, ,17.2,135.7,2, ,1004,0, , ,0, , ,0,17.4,135.7,1,29,1000,17.5,135.7,TD,30,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,215
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 3:00,TS,17.1,135.5, , , ,main,1207,1188,PPPP___________, ,WP142022,17,135.6, ,TS,38,1002,0,33,33,30,30, , , , , , , , ,1007,139,33, ,17.1,135.6,2, ,1003,0, , ,0, , , ,17.2,135.5,1,32,999,17.2,135.4,TD,30,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,240
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 6:00,TS,17.1,135.3, ,1002,tokyo,main,1188,1154,OOOOO__________,jtwc_wp,WP142022,16.9,135.3, ,TS,40,1001,0,35,35,30,30, , , , , , , , ,1007,135,30, ,17.1,135.5,2, ,1002,0, , ,0, , ,0,17.1,135.2,2,34,998,17.1,135.1,TD,30,1000,17.1,135.3,TD,29,996, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,255
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 9:00,TS,17,135, , , ,main,1154,1126,PPPPP__________, ,WP142022,16.8,134.9, ,TS,40,1001,0,38,38,30,33, , , , , , , , ,1008,143,30, ,17.1,135.2,2, ,1003,0, , ,0, , , ,17,134.9,2,34,998,17.1,134.9,TD,30,1000,17.1,135.1,TD,29,996, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,265
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 12:00,TS,17,134.6, ,1004,tokyo,main,1116,1074,OOOOO__________,jtwc_wp,WP142022,16.8,134.4, ,TS,40,1001,0,40,40,30,35, , , , , , , , ,1008,150,30, ,17,134.8,2, ,1004,0, , ,0, , ,0,17,134.6,2,34,998,17.1,134.6,TD,30,1000,17,134.8,TD,29,996, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,265
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 15:00,TS,16.9,134.2, , , ,main,1074,1027,PPPPP__________, ,WP142022,16.9,134.1, ,TS,40,1000,0,40,43,30,35, , , , , , , , ,1008,150,30, ,16.9,134.1,2, ,1002,0, , ,0, , , ,17,134.2,2,34,998,17,134.2,TD,33,998,16.9,134.3,TD,29,996, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,270
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 18:00,TS,16.9,133.7,35,1000,tokyo,main,1027,996,OOOOO__________,jtwc_wp,WP142022,17,133.7, ,TS,40,999,0,40,45,30,35, , , , , , , , ,1008,150,30, ,16.8,133.5,3,35,1000,0, , ,6,120,90,0,17,133.7,2,34,998,17,133.7,TS,35,996,16.9,133.7,TD,29,996, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,270
2022247N26147,2022,66,WP,MM,MUIFA,2022/9/7 21:00,TS,17,133.2, , , ,main,987,951,PPPPP__________, ,WP142022,17.1,133.2, ,TS,40,1001,0,40,48,30,35, , , , , , , , ,1009,163,30, ,16.8,133.2,3,38,999,0, , ,6,120,90, ,17,133.3,2,36,997,17,133.3,TS,35,996,16.9,133.3,TD,32,994, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,275
